Destination Name,Destination Type,Rating,Review Head,Review Body,Date
Rock-Hewn Churches of Lalibela,Landmarks,4,The Jewel In Lalibela's Crown,"This is a true architectural marvel, a piece of old world magic and a photo 'must'. You will have to visit, and pay for, the attraction as part of the whole site of Lalibela. Make sure you see it last because the other churches really...",November 2013
Rock-Hewn Churches of Lalibela,Landmarks,4,Worth A Trip But Don't Have Wild Expectations,"If you are well travelled and have visited places like Petra, Cambodia, The Great Wall etc. then you will still enjoy Lalibela but may find it slightly underwhelming in comparison to other attractions of the ancient world.

Quick Tip: Avoid The 'Company' Lovethopia Like The...",November 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Below Ground Churches,"A trip into the mountains in a mini bus to visit this amazing site often called the eighth wonder of the world. Churches carved from solid rock from ""top down"" during the 12th Century with their roof level with the surrounding topography. Climbing over and...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Breathtaking Landscape,"In addition to the amazing churches of Lalibela which were carved out of stone in the 12th century, the surrounding countryside is truly amazing.  The elevation of Lalibala is high (around 8,000 feet) but the mountains surrounding soar high into the blue, blue sky.  There...",November 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,One of the most beautiful things on earth!,"Lalibela 13 churches is something very special and unique! Each of them sculpted in one piece of rock! 

The small city/village itself located up in the mountains and its spiritual environment makes you fell like in an ""Indiana Jones movie"", but it is even better...",December 2012
Rock-Hewn Churches of Lalibela,Landmarks,3,Churches of Lalibela,"Be wary of the fact that it all does cost a little. The enterance ticket for one person is 50 USD, and that is excluded a guide (which seems to be highly recommended), tips to the priests (they emphasize it) and the shoe rental for...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,4,An incredible side but completely over priced!,"If you go to Ethiopia, Lalibela churches are certainly a must see. They are incredible and is completely worth seeing them. This being said, the price they are asking since January 2013 (50 USD) per person is completely unreasonable!! It is true that the site...",August 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Fantastic guide in Lalibela,I've just returned from a wonderful trip around Ethiopia and really want to recommend the excellent guide (Memekia) that we had in Lalibela as he made our time there extra special. He speaks totally perfect English which was a real bonus - we spent a...,October 2013
Rock-Hewn Churches of Lalibela,Landmarks,2,the WOW experience but incredibly over-priced!,"ok, once you are in ethiopia you will of course visit these churches and they are quite SOMETHING and mysterious.
but I was shocked about the entrance fee- my information was 350 birr- now it's 50DOLLAR PER PERSON.
I wouldn't mind to pay this if...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Awesome!,Inspite of the $50usd entrance fee (seems exceptionally high to me especially with a family of 4) it is an amazing and fantastic place to visit. Get yourself a guide I highly recommend Tesfaw Derbie 0912102259 he is fantastic in his knowledge and his grandfather...,October 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Oh What A Place,Amongst the most wonderful places I have ever been.  Up there with Petra in Jordan.  Whilst you pay $50 a head it is worth every penny. The people are just great and friendly.,October 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Amazing,"The main (only??) reason to visit Lalibela, the churches hewn out of the living rock are simply breathtaking.
Consider the amount of work involved to create them, the number of people involved etc etc. theses churches are on a level with the pyramids.
Be warned...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,3,"Awesome, but costly given 50USD entrance fee","This really is an incredible site and I do suggest people visit if they can afford it. However, I'll be frank, 50USD per person for a site fee in Ethiopia is extremely high and down right atrocious, made that much worst by the fact that...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,3,"Awesome, but costly given 50USD entrance fee","The cost is high and downright criminal given none of the funds are making their way back into the community. The site is unique, amazing and an incredible feat and I do suggestion people visit if they can afford it. However, I think giving this...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Incredible pieces of history!,"The Rock-hewn churches of Lalibela are a must-see.  One can only stand amazed at the skill and expertise possessed by the ancient Ethiopians to create such wonders, considering they had none of the education, technology and equipment of the modern day society.  And the best...",April 2013
Rock-Hewn Churches of Lalibela,Landmarks,4,Get a guide,"It is easy, safe and interesting to walk from the centre of Lalibela to the churches. I used a very good guide to take me around the churches called Farouk. He is an older man and speaks very good English and your hotel will know...",November 2012
Rock-Hewn Churches of Lalibela,Landmarks,4,"Unique, bloody expensive","Certainly the best sight in Ethiopia, also the biggest fee, $50 for a 5-day pass, in Ethiopia, that is ridiculous, quite unacceptable. But you've spent all this effort getting here... A must see, hopefully the price will become more sensible soon.",September 2013
Rock-Hewn Churches of Lalibela,Landmarks,4,Still pretty awesome,"Lets face it, you're in Lalibela, you're gonna see this, great view, amazing views and a good sunset spot. Not as impressive as other great sights around the world, but still pretty good, the floor space inside is quite small",September 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Amazing to imagine how they were dug out with basic tools,The wonder is in the story. Don't scrimp on having a proper tour guide to show you round telling you the history of the churches. We felt we would have missed out on so much if we had relied only on a guide book. It...,September 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Truly a world wonder,A must stop in Ethiopia and Africa!!!!! Its truly unbelievable and deserves more recognition. My breath was taken away... only down fall is it costs 50 US dollars hope this changes.,September 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,Living wonders,This is truly amazing. Reminds me slightly of Petra but here it is a living culture which makes the experience more interesting,September 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,50 dollars entrance. Get a good guide (about extra 15 dollars per person),"I can't recommend priest Wondale highly enough. +251910933758. Great English, knowledgable, reliable. This guy must be the best guide in Lalibela. Some of the legend stories should be taken with a pinch of salt but overall we were amazed by the experience led by our...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,4,Great sights but entrance fee a little steep.,"These churches are built in 3 sites either side of the stream they call the Jordan. The northern group are all connected by paths dug in the rock and the churches are all different with some decorated, others not but all amazing. The southern group...",October 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,unbelievable,"the churches are stunning and amazing, and methods used are unbelievable.  The only thing is there are too many churches to see s by the end, there is a risk of getting tired, so may want to split it over 2 days.",September 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,wonderful,Lalibela churchs is one of the most amazing and wonderful places. I got very impressed. they really worth a trip to Etiopia!,August 2013
Rock-Hewn Churches of Lalibela,Landmarks,5,heaven is there,"best ever place I have ever dreamed off, Labella is a must
the hotel is beautiful, clean, top views, relaxing, mediating
excellent staff, excellent roomy accommodation
excellent dinning facility, good reasonable priced menu
the view is a must",September 2013
