Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1220,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Mombasas best sightseeing ?
1221,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice but take a guide!
1222,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Old is gold.
1223,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very cute 
1224,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Enjoyed the Old Town 
1225,2.0,0.1515,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",walking around the old town with a local guide
1226,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old Town
1227,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Old Architecture 
1228,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nothing spectacular 
1229,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Could be better
1230,1.0,0.1565,"day, food, trip, guide, quick, spot, real, live, people, feel",had a day trip to the old town
1231,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting ruins
1232,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very nice
1233,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very pretty
1234,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Beautiful place outside Nairobi city
1235,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Definitely worth a visit!
1236,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Good family day out
1237,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Excellent place and very informative
1238,3.0,0.14,"view, kid, educational, city, home, cultural, short, magical, full, part",Good for kids
1239,1.0,0.1557,"day, food, trip, guide, quick, spot, real, live, people, feel",good half day trip
1240,0.0,0.1452,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",I Love the outdoor setup of the restaurant and crocodile tour
1241,5.0,0.1587,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Children friendly but not worth it!!
1242,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Unusual and fun
1243,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",SO MUCH FUN!!
1244,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","its actually a nice place for halal,i have been there twice now and i cant regret my experience"
1245,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",good mosque 
1246,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
1247,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",simply the best
1248,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",cool serene envt.
1249,3.0,0.1368,"view, kid, educational, city, home, cultural, short, magical, full, part",Good environment for family outing and resting
1250,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely Place to spend time with la familia.
1251,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Peaceful Gardens in the Town Center
1252,5.0,0.1334,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Excellent place for walk
1253,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Pleasant and relaxing
1254,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Quick OverView on a Sunday 
1255,0.0,0.1334,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful Buildings
1256,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",More than just a Cathedral
1257,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",One of the most famous/ancient places in Nairobi
1258,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The First Place I knew in Nairobi
1259,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely historical church
1260,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice place, this one"
1261,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Not overly exciting
1262,1.0,0.1347,"day, food, trip, guide, quick, spot, real, live, people, feel",Nice place to walk - away from auto fumes
1263,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice but unsecure
1264,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very interesting
1265,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Guided tour and very interesting
1266,3.0,0.1745,"view, kid, educational, city, home, cultural, short, magical, full, part","Warm, receptive and a home away from home"
1267,1.0,0.1356,"day, food, trip, guide, quick, spot, real, live, people, feel",Really worthwhile
1268,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Crocodiles & more crocs
1269,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Really nice place to visit
1270,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Awesome! 
1271,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing place 
1272,7.0,0.146,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Spectacular feeding time view of crocodiles
1273,1.0,0.1587,"day, food, trip, guide, quick, spot, real, live, people, feel",Nice day trip from Nairobi
1274,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Great place to visit even if you dont like tea!
1275,3.0,0.1548,"view, kid, educational, city, home, cultural, short, magical, full, part",Genuinely warm hospitality in beautiful surroundings
1276,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Amazing day out of Nairobi
1277,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very Pleasant Way to Spend the Day
1278,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Perfect place to visit on the way back to Nairobi from the North
1279,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Lovely experience
1280,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Wonderful outing away from the hustle and bustle of Nairobi
1281,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice 360 view
1282,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Lunch area on the top
1283,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",great view and refreshing.
1284,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A great view
1285,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great for a sundowner
1286,3.0,0.1313,"view, kid, educational, city, home, cultural, short, magical, full, part",Great view
1287,0.0,0.1373,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A nice spot for panaromic views
1288,5.0,0.1473,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",The view is worth the walk
1289,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Views
1290,7.0,0.1662,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great lunch spot and incredible views as far as the eye can see
1291,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life","Nice, but not incredible!"
1292,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Perfect place for sundowners
1293,5.0,0.1458,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",worth the walk
1294,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",a beautiful view from the only hill in the park
1295,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful Overlook Not to be Missed
1296,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Awesome views!
1297,7.0,0.1373,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life","Nice view, but not necessary...plenty to see otherwise"
1298,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great views accros the park
1299,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice to see
1300,4.0,0.1501,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A nice stop in the middle of Town
1301,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",New Mombasa
1302,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice arch to view, but nothing else to see"
1303,0.0,0.148,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Hard to put Excellent as a rating of a slum - but well worth while
1304,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",interesting
1305,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
1306,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nothing special but still good for those who have not seen something similar
1307,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great Tour
1308,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Just an old town with an Arabic touch
1309,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Worth a visit
1310,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",interesting
1311,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Super interesting again and again
1312,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Scary but amazing
